timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-09-12T01:00:58.092657458Z,4.633592,111.573907,Cloud to Ground,-16465,0,10
2026-09-12T01:00:58.118863415Z,4.537817,111.565538,Cloud to Ground,14792,0,7
2026-09-12T01:00:57.561900180Z,4.521142,111.559112,Cloud to Ground,27151,0,7
2026-09-12T01:00:57.944699080Z,4.527659,111.571475,Cloud to Ground,46178,0,13
2026-09-12T01:00:57.540037741Z,4.569191,111.567486,Cloud to Ground,73489,0,12
2026-09-12T01:00:57.717163990Z,21.355873,117.569936,Cloud to Ground,-111167,0,16
2026-09-12T01:00:57.752230464Z,21.353373,117.563911,Cloud to Ground,-26660,0,8
2026-09-12T01:00:58.134704331Z,21.311271,117.595245,Cloud to Cloud,6689,17062,5
2026-09-12T01:00:58.133525831Z,21.300769,117.593489,Cloud to Cloud,11452,17117,5
2026-09-12T01:00:58.067538995Z,21.273379,117.544739,Cloud to Ground,15939,0,6
2026-09-12T01:00:58.050109444Z,21.191068,117.454279,Cloud to Ground,25897,0,7
2026-09-12T01:00:58.048151989Z,21.52311,117.676153,Cloud to Ground,18255,0,7
2026-09-12T01:00:59.467151448Z,20.263547,116.723382,Cloud to Cloud,-14177,3011,11
2026-09-12T01:00:59.392222550Z,20.323341,116.746308,Cloud to Cloud,11124,3594,8
2026-09-12T01:01:01.295058447Z,3.791577,110.207238,Cloud to Ground,-11411,0,6
2026-09-12T01:01:01.271769531Z,3.821328,110.143839,Cloud to Ground,24349,0,7
2026-09-12T01:01:01.414388738Z,2.935212,110.895305,Cloud to Ground,-11712,0,8
2026-09-12T01:01:01.261962801Z,2.809678,110.916289,Cloud to Ground,25534,0,5
2026-09-12T01:01:01.872243291Z,3.584338,110.210557,Cloud to Ground,-9942,0,6
2026-09-12T01:01:01.274308784Z,3.89345,110.231652,Cloud to Cloud,-57121,5924,11
2026-09-12T01:01:01.277914816Z,3.887231,110.266303,Cloud to Ground,-8410,0,7
2026-09-12T01:01:01.537649299Z,4.560464,111.496887,Cloud to Cloud,-13793,3984,7
2026-09-12T01:01:02.602670534Z,4.669756,110.924654,Cloud to Ground,14089,0,6
2026-09-12T01:01:02.901097716Z,4.636564,110.939469,Cloud to Ground,16339,0,6
2026-09-12T01:01:02.780286078Z,4.63433,110.938068,Cloud to Ground,16966,0,6
2026-09-12T01:01:02.578974569Z,4.629408,110.940201,Cloud to Ground,26095,0,17
2026-09-12T01:01:02.502782179Z,4.654492,110.926713,Cloud to Ground,29825,0,7
2026-09-12T01:01:02.718625653Z,4.654771,110.943307,Cloud to Ground,31318,0,8
2026-09-12T01:01:04.163807284Z,4.710904,111.464978,Cloud to Ground,19605,0,10
2026-09-12T01:01:05.644550620Z,3.672963,112.513137,Cloud to Ground,-95414,0,34
2026-09-12T01:01:06.203226604Z,3.655974,112.597446,Cloud to Ground,15184,0,7
2026-09-12T01:01:06.454500591Z,3.664997,112.597299,Cloud to Ground,17019,0,6
2026-09-12T01:01:06.139810509Z,3.655111,112.609592,Cloud to Ground,42609,0,16
2026-09-12T01:01:07.006793755Z,4.384906,110.39685,Cloud to Ground,-19131,0,7
2026-09-12T01:01:07.072855947Z,4.374617,110.436211,Cloud to Ground,-13878,0,10
2026-09-12T01:01:06.958997529Z,4.321562,110.467297,Cloud to Ground,24775,0,10
2026-09-12T01:01:06.105094445Z,20.26132,116.673574,Cloud to Ground,25974,0,11
2026-09-12T01:01:10.264105498Z,4.832294,111.605842,Cloud to Ground,22019,0,15
2026-09-12T01:01:10.348468590Z,4.799409,111.573395,Cloud to Ground,24792,0,10
2026-09-12T01:01:11.001368276Z,4.787151,111.560228,Cloud to Ground,32840,0,17
2026-09-12T01:01:10.510519000Z,4.8322,111.5114,Cloud to Ground,40233,0,6
2026-09-12T01:01:12.126103198Z,4.047507,110.507702,Cloud to Ground,-46368,0,32
2026-09-12T01:01:12.320118388Z,4.094439,110.562104,Cloud to Ground,-12138,0,8
2026-09-12T01:01:12.057467498Z,4.008492,110.612243,Cloud to Ground,9954,0,7
2026-09-12T01:01:11.869869003Z,4.068219,110.637807,Cloud to Ground,10493,0,6
2026-09-12T01:01:11.741417170Z,4.024824,110.61761,Cloud to Ground,19508,0,13
2026-09-12T01:01:11.799213741Z,4.020832,110.626911,Cloud to Ground,21597,0,13
2026-09-12T01:01:12.230599123Z,4.041834,110.63071,Cloud to Ground,27318,0,11
2026-09-12T01:01:11.859199938Z,4.078593,110.637535,Cloud to Ground,35474,0,7
2026-09-12T01:01:12.014546798Z,4.070594,110.628606,Cloud to Ground,43662,0,7
2026-09-12T01:01:11.723819051Z,4.0723,110.62955,Cloud to Ground,84518,0,10
2026-09-12T01:01:12.515988532Z,4.675345,110.917224,Cloud to Ground,30057,0,9
2026-09-12T01:01:14.349669083Z,20.294721,116.670912,Cloud to Cloud,14584,5835,6
2026-09-12T01:01:14.859284821Z,20.285905,116.699629,Cloud to Ground,28795,0,10
2026-09-12T01:01:15.823530000Z,8.9231,123.8816,Cloud to Ground,-84655,0,5
2026-09-12T01:01:16.184236000Z,8.9314,123.8565,Cloud to Ground,-22262,0,5
2026-09-12T01:01:15.885371873Z,8.965588,123.859158,Cloud to Ground,-19104,0,8
2026-09-12T01:01:16.745705000Z,8.9357,123.8558,Cloud to Ground,-18040,0,5
2026-09-12T01:01:16.053649298Z,8.968869,123.874224,Cloud to Ground,-15852,0,18
2026-09-12T01:01:18.589487194Z,5.247239,111.879262,Cloud to Ground,-17913,0,9
2026-09-12T01:01:18.070675893Z,5.258134,111.730293,Cloud to Ground,-38090,0,20
2026-09-12T01:01:18.574085004Z,5.138959,111.759022,Cloud to Ground,-17564,0,7
2026-09-12T01:01:18.066888987Z,5.204355,111.731348,Cloud to Ground,41155,0,10
2026-09-12T01:01:18.129175880Z,2.873408,110.919435,Cloud to Ground,24901,0,13
2026-09-12T01:01:18.003128984Z,2.86712,110.910817,Cloud to Ground,41104,0,17
2026-09-12T01:01:21.817202509Z,20.231904,116.675434,Cloud to Ground,52021,0,10
2026-09-12T01:01:23.804880248Z,4.719973,111.48288,Cloud to Ground,11001,0,13
2026-09-12T01:01:24.089927035Z,4.539633,111.627693,Cloud to Ground,30121,0,12
2026-09-12T01:01:24.415294215Z,4.574112,111.619722,Cloud to Ground,63213,0,9
2026-09-12T01:01:23.878719422Z,4.534279,111.621255,Cloud to Ground,72199,0,22
2026-09-12T01:01:24.212516461Z,4.553207,111.633012,Cloud to Ground,78488,0,14
2026-09-12T01:01:23.840451638Z,4.545234,111.635676,Cloud to Ground,80442,0,18
2026-09-12T01:01:23.984262146Z,4.529676,111.615529,Cloud to Ground,96724,0,24
2026-09-12T01:01:23.773029084Z,4.535488,111.617242,Cloud to Ground,114645,0,32
