timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-09-22T10:00:52.765534213Z,6.157835,116.754511,Cloud to Ground,20669,0,8
2026-09-22T10:00:52.295277507Z,6.28752,116.832329,Cloud to Ground,-48013,0,12
2026-09-22T10:00:52.332459570Z,6.149607,116.866157,Cloud to Ground,32513,0,12
2026-09-22T10:00:52.384497000Z,6.4689,116.6669,Cloud to Ground,-11838,0,6
2026-09-22T10:00:54.092763905Z,15.958378,121.194473,Cloud to Cloud,12145,3233,7
2026-09-22T10:00:55.217524000Z,14.9683,120.5122,Cloud to Ground,-18694,0,5
2026-09-22T10:00:56.298915278Z,22.5908,111.580138,Cloud to Cloud,-19016,4277,7
2026-09-22T10:00:57.194032798Z,7.220564,125.600652,Cloud to Cloud,-28411,3693,22
2026-09-22T10:00:57.517746000Z,7.2238,125.5932,Cloud to Ground,5927,0,5
2026-09-22T10:00:57.375980190Z,7.206455,125.665785,Cloud to Ground,42158,0,15
2026-09-22T10:00:57.404655000Z,15.2402,119.4944,Cloud to Ground,32269,0,9
