timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-09-24T05:01:43.667818934Z,8.754417,125.597068,Cloud to Cloud,-9012,19890,19
2026-09-24T05:01:43.620532818Z,8.734816,125.715822,Cloud to Ground,22357,0,14
2026-09-24T05:01:43.079208866Z,10.571644,123.382398,Cloud to Ground,-16080,0,7
2026-09-24T05:01:45.991570462Z,9.18382,125.843439,Cloud to Ground,-12344,0,13
2026-09-24T05:01:46.370746953Z,15.758009,120.157896,Cloud to Cloud,-24037,5301,8
2026-09-24T05:01:46.246012738Z,15.84069,120.087631,Cloud to Cloud,9045,18202,8
2026-09-24T05:01:46.322714862Z,15.75833,120.122786,Cloud to Cloud,10042,14886,6
2026-09-24T05:01:46.413050660Z,10.091913,123.186897,Cloud to Ground,-16538,0,9
2026-09-24T05:01:48.555097506Z,5.708468,113.453833,Cloud to Cloud,12258,5712,5
2026-09-24T05:01:48.184947062Z,16.022892,119.970966,Cloud to Ground,-15464,0,9
2026-09-24T05:01:48.628640322Z,15.986771,120.023244,Cloud to Cloud,-10297,4408,8
2026-09-24T05:01:49.530689865Z,5.705883,113.44882,Cloud to Ground,31313,0,14
2026-09-24T05:01:48.900821000Z,8.9831,117.8924,Cloud to Ground,15862,0,10
2026-09-24T05:01:49.011680509Z,9.062379,117.933883,Cloud to Ground,42721,0,9
2026-09-24T05:01:49.837559885Z,14.589731,121.314329,Cloud to Cloud,12325,3335,7
2026-09-24T05:01:49.940497265Z,15.751762,120.070792,Cloud to Cloud,-9980,18247,7
2026-09-24T05:01:51.285231797Z,4.991735,113.440441,Cloud to Ground,-12924,0,12
2026-09-24T05:01:51.193447450Z,4.944651,113.483387,Cloud to Ground,17489,0,8
2026-09-24T05:01:50.235767232Z,4.923856,113.47767,Cloud to Ground,20446,0,7
2026-09-24T05:01:50.688051102Z,4.918128,113.48259,Cloud to Ground,21846,0,18
2026-09-24T05:01:50.939333216Z,4.920625,113.483662,Cloud to Ground,23947,0,14
2026-09-24T05:01:50.641563304Z,4.915287,113.484468,Cloud to Ground,25398,0,24
2026-09-24T05:01:50.727463313Z,4.917089,113.480506,Cloud to Ground,25772,0,18
2026-09-24T05:01:50.550452118Z,4.923613,113.483029,Cloud to Ground,26849,0,12
2026-09-24T05:01:51.002496937Z,4.919049,113.487868,Cloud to Ground,31845,0,18
2026-09-24T05:01:50.837573946Z,4.909973,113.485194,Cloud to Ground,33219,0,11
2026-09-24T05:01:50.208662766Z,4.917661,113.483911,Cloud to Ground,48234,0,24
2026-09-24T05:01:50.727304178Z,16.083468,120.118734,Cloud to Cloud,-16984,3070,7
2026-09-24T05:01:50.796778543Z,16.065151,120.102394,Cloud to Cloud,10031,7861,7
2026-09-24T05:01:51.923301214Z,8.031017,123.234217,Cloud to Cloud,-13545,16799,12
2026-09-24T05:01:52.937001187Z,10.092094,123.049324,Cloud to Cloud,-2254,15285,5
2026-09-24T05:01:53.601402457Z,5.589283,113.437589,Cloud to Cloud,-11748,3814,7
2026-09-24T05:01:53.816164694Z,5.660529,113.367011,Cloud to Ground,-21739,0,14
2026-09-24T05:01:53.998551996Z,13.394418,116.47666,Cloud to Ground,-35670,0,11
2026-09-24T05:01:53.909339190Z,13.385016,116.517163,Cloud to Ground,-34744,0,13
2026-09-24T05:01:54.129489007Z,13.396911,116.476393,Cloud to Ground,-26724,0,9
2026-09-24T05:01:54.218267791Z,13.378527,116.474801,Cloud to Ground,-25062,0,10
2026-09-24T05:01:53.958396436Z,13.392123,116.47832,Cloud to Ground,-22578,0,10
2026-09-24T05:01:53.969210753Z,13.387605,116.509924,Cloud to Ground,-17793,0,8
2026-09-24T05:01:54.071218808Z,13.381929,116.474327,Cloud to Ground,-17214,0,10
2026-09-24T05:01:54.032279006Z,13.387399,116.475721,Cloud to Ground,-13341,0,10
2026-09-24T05:01:53.941968575Z,13.37856,116.502157,Cloud to Cloud,-8383,3065,7
2026-09-24T05:01:54.409128770Z,13.402426,116.469037,Cloud to Cloud,18997,17353,7
2026-09-24T05:01:54.291568082Z,13.403344,116.469047,Cloud to Cloud,20570,3109,7
2026-09-24T05:01:53.695904242Z,17.158192,120.927526,Cloud to Ground,-9753,0,11
2026-09-24T05:01:54.075569194Z,18.872285,132.859795,Cloud to Ground,-30213,0,18
2026-09-24T05:01:53.915657653Z,18.881007,132.894701,Cloud to Ground,12216,0,16
2026-09-24T05:01:54.022603910Z,14.064672,116.552514,Cloud to Cloud,13880,17077,8
2026-09-24T05:01:55.953856222Z,15.829187,120.05295,Cloud to Cloud,12263,7554,11
2026-09-24T05:01:57.613574847Z,15.806382,120.120304,Cloud to Cloud,-12028,19996,7
2026-09-24T05:01:57.947395529Z,15.827197,120.075094,Cloud to Cloud,6457,6370,6
2026-09-24T05:01:58.216796719Z,15.766579,120.190861,Cloud to Cloud,10907,10281,8
2026-09-24T05:01:57.944154638Z,15.652478,120.084254,Cloud to Ground,34038,0,7
2026-09-24T05:01:57.954709000Z,7.7409,123.3344,Cloud to Ground,-27057,0,6
2026-09-24T05:01:58.056400644Z,7.835795,123.271394,Cloud to Ground,-19417,0,20
2026-09-24T05:01:59.579229895Z,12.193052,123.362658,Cloud to Ground,-33056,0,9
2026-09-24T05:01:59.328977386Z,12.25296,123.30992,Cloud to Ground,-24899,0,23
2026-09-24T05:01:59.423851000Z,12.2173,123.3476,Cloud to Ground,-19804,0,5
2026-09-24T05:01:59.692255062Z,12.192536,123.359449,Cloud to Ground,-9040,0,7
2026-09-24T05:01:59.746087644Z,12.194443,123.35897,Cloud to Ground,-5582,0,5
2026-09-24T05:01:59.421199901Z,12.258833,123.370501,Cloud to Cloud,13399,17189,11
2026-09-24T05:01:59.405062126Z,15.964315,120.027121,Cloud to Cloud,15510,14757,7
2026-09-24T05:02:00.128564728Z,12.467817,121.094752,Cloud to Ground,-20567,0,8
2026-09-24T05:02:00.227862343Z,12.436321,121.173257,Cloud to Ground,22526,0,11
2026-09-24T05:02:01.268544672Z,5.229435,113.75205,Cloud to Ground,-13458,0,9
2026-09-24T05:02:01.564250076Z,15.819441,120.079872,Cloud to Cloud,-15961,15260,10
2026-09-24T05:02:03.695098594Z,9.03221,117.950589,Cloud to Cloud,22377,18920,10
2026-09-24T05:02:03.550611000Z,8.9974,117.9534,Cloud to Ground,34267,0,5
2026-09-24T05:02:03.348404826Z,14.426854,115.147371,Cloud to Cloud,-27488,16473,13
2026-09-24T05:02:03.410552486Z,14.44216,115.155082,Cloud to Ground,-26622,0,10
2026-09-24T05:02:03.490654911Z,14.416323,115.127937,Cloud to Ground,-19690,0,9
2026-09-24T05:02:03.328572440Z,14.37167,115.066404,Cloud to Cloud,-11968,3378,6
2026-09-24T05:02:03.058757472Z,15.649596,120.172634,Cloud to Cloud,11873,11895,7
2026-09-24T05:02:04.485806438Z,16.870197,120.748799,Cloud to Ground,-32090,0,11
2026-09-24T05:02:04.487095542Z,16.803865,120.814082,Cloud to Ground,37289,0,9
2026-09-24T05:02:05.762653679Z,15.753777,120.04476,Cloud to Ground,-26828,0,9
2026-09-24T05:02:05.142243823Z,15.755786,120.07002,Cloud to Ground,-25855,0,10
2026-09-24T05:02:05.492224856Z,15.757409,120.065738,Cloud to Ground,-24024,0,13
2026-09-24T05:02:05.562988633Z,15.758263,120.071133,Cloud to Ground,-16637,0,14
2026-09-24T05:02:05.511134242Z,15.7539,120.048338,Cloud to Ground,-13725,0,9
2026-09-24T05:02:05.812895627Z,15.755853,120.052412,Cloud to Ground,-13356,0,9
2026-09-24T05:02:06.071835417Z,15.762405,120.068794,Cloud to Ground,-10413,0,9
2026-09-24T05:02:05.902017364Z,15.759097,120.067806,Cloud to Ground,-6678,0,7
2026-09-24T05:02:06.182698936Z,15.751637,120.031559,Cloud to Ground,-4867,0,7
2026-09-24T05:02:06.010486031Z,15.730915,120.086537,Cloud to Ground,20912,0,8
2026-09-24T05:02:08.088965674Z,8.727254,125.61872,Cloud to Ground,15370,0,10
2026-09-24T05:02:08.997726206Z,19.823222,121.245253,Cloud to Cloud,6916,6708,7
2026-09-24T05:02:08.972798928Z,19.911461,121.249885,Cloud to Ground,19839,0,9
2026-09-24T05:02:08.928875890Z,10.837629,122.250453,Cloud to Cloud,14201,19036,8
2026-09-24T05:02:09.839657627Z,7.854019,123.222583,Cloud to Ground,-19402,0,14
2026-09-24T05:02:09.183573419Z,10.095261,123.038296,Cloud to Ground,-19180,0,11
2026-09-24T05:02:09.972603584Z,17.14014,120.95915,Cloud to Ground,-11633,0,8
2026-09-24T05:02:09.682522626Z,15.821525,120.067862,Cloud to Ground,-16613,0,12
2026-09-24T05:02:09.829438000Z,15.8391,120.0296,Cloud to Ground,23103,0,5
2026-09-24T05:02:10.420587802Z,20.566841,121.406292,Cloud to Cloud,6071,14023,7
2026-09-24T05:02:10.832388923Z,20.566597,121.399434,Cloud to Cloud,9272,13489,7
2026-09-24T05:02:10.412227011Z,20.53153,121.398784,Cloud to Ground,37492,0,7
2026-09-24T05:02:11.100546480Z,20.630365,121.330563,Cloud to Cloud,-6102,18371,6
2026-09-24T05:02:10.898556579Z,20.67935,121.289125,Cloud to Cloud,10147,16044,9
2026-09-24T05:02:10.220144447Z,17.554951,121.197319,Cloud to Ground,-8664,0,8
2026-09-24T05:02:12.058222708Z,7.313921,125.444873,Cloud to Ground,-24665,0,19
