timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-09-11T05:01:11.470482961Z,6.904099,112.546478,Cloud to Ground,-17656,0,10
2026-09-11T05:01:11.487481820Z,6.856479,112.560601,Cloud to Ground,-14137,0,8
2026-09-11T05:01:11.230161755Z,6.819634,112.468993,Cloud to Ground,22764,0,7
2026-09-11T05:01:11.232889500Z,6.799596,112.518026,Cloud to Ground,24997,0,15
2026-09-11T05:01:18.069048448Z,5.470454,111.405408,Cloud to Ground,-33190,0,14
2026-09-11T05:01:18.171395703Z,5.449102,111.533619,Cloud to Ground,18756,0,10
2026-09-11T05:01:18.105229451Z,5.487739,111.558812,Cloud to Ground,30784,0,8
2026-09-11T05:01:19.328477884Z,9.104048,125.697604,Cloud to Ground,-42629,0,29
2026-09-11T05:01:19.285508657Z,9.088065,125.684147,Cloud to Ground,-21809,0,29
2026-09-11T05:01:19.433724401Z,9.082073,125.631665,Cloud to Ground,-15374,0,13
2026-09-11T05:01:21.295368297Z,8.365023,123.16476,Cloud to Ground,19921,0,10
