timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-09-13T04:00:57.332308505Z,14.3535,127.999256,Cloud to Cloud,15717,14663,10
2026-09-13T04:00:57.327528995Z,14.405124,127.937261,Cloud to Ground,32941,0,8
2026-09-13T04:00:57.326127063Z,14.403398,127.931744,Cloud to Ground,66154,0,8
2026-09-13T04:00:57.541027791Z,14.415601,127.755852,Cloud to Ground,-26619,0,12
2026-09-13T04:00:58.609544467Z,9.848552,124.59129,Cloud to Ground,15913,0,14
2026-09-13T04:01:00.285850283Z,8.862012,126.046136,Cloud to Cloud,-12767,5359,11
